-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.973963499069213867e-01 -1.000000000000000000e+00 -9.857984185218811035e-01 -1.000000000000000000e+00 -9.895855188369750977e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.834315180778503418e-01 -9.575783014297485352e-01 -4.814796447753906250e-01 -9.767180681228637695e-01 -9.856154918670654297e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.854111075401306152e-01 9.499394893646240234e-01 -9.944484829902648926e-01 -9.848302006721496582e-01 -9.953522086143493652e-01 -7.828136682510375977e-01 -7.810707688331604004e-01 -9.945775866508483887e-01 -9.997417926788330078e-01 -9.903171658515930176e-01 -9.939966201782226562e-01 -9.987089633941650391e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.995158314704895020e-01 -9.985152482986450195e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.753839373588562012e-01 -9.997848272323608398e-01 9.888969659805297852e-01 -9.940934777259826660e-01 9.942439794540405273e-01 9.843137264251708984e-01 9.804189205169677734e-01 9.943839311599731445e-01 4.616978168487548828e-01 -9.776755571365356445e-01 -9.980419278144836426e-01 -9.863148927688598633e-01 -9.619569182395935059e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.966863393783569336e-01 -9.943838119506835938e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.893488287925720215e-01 -9.834314584732055664e-01 9.877672195434570312e-01 9.981925487518310547e-01 9.633126258850097656e-01 -6.229498386383056641e-01 -7.898612618446350098e-01 9.671858549118041992e-01 9.869927167892456055e-01 -8.969848155975341797e-01 -9.226444363594055176e-01 9.708223342895507812e-01 9.283679723739624023e-01 9.828612804412841797e-01 9.828612804412841797e-01 9.110563993453979492e-01 -9.887676239013671875e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.957395195960998535e-01 -9.610749483108520508e-01 9.302830696105957031e-01 9.884773492813110352e-01 -9.662067294120788574e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.540540695190429688e-01 9.607843160629272461e-01 -9.306703805923461914e-01 9.486805200576782227e-01 9.328978061676025391e-01 -2.974120974540710449e-01 -9.972888231277465820e-01 -3.333282470703125000e-01 9.161462783813476562e-01 -9.992253184318542480e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.892305135726928711e-01 -9.748246073722839355e-01 9.387398958206176758e-01 9.724038839340209961e-01 -9.784609079360961914e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.769547581672668457e-01 9.841846227645874023e-01 9.458727836608886719e-01 9.669167995452880859e-01 -9.713064432144165039e-01 -9.653566479682922363e-01 -9.687995910644531250e-01 -9.864438176155090332e-01 9.846900701522827148e-01 -9.996986985206604004e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.848516583442687988e-01 -9.354799985885620117e-01 9.349312782287597656e-01 9.657979011535644531e-01 -9.720165729522705078e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.270128011703491211e-01 9.451947212219238281e-01 9.781166315078735352e-01 3.122953176498413086e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.826030731201171875e-01 -9.506496191024780273e-01 5.553630590438842773e-01 9.894779920578002930e-01 -9.920600652694702148e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.864438772201538086e-01 9.253448247909545898e-01 9.887033700942993164e-01 -9.470345973968505859e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.803930044174194336e-01 9.997094869613647461e-01 -9.872185587882995605e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.804512858390808105e-01 -5.445833206176757812e-01 9.838618040084838867e-01 -9.931036233901977539e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.803930044174194336e-01 9.997094869613647461e-01 -9.872185587882995605e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -9.911992549896240234e-01 -5.281221866607666016e-01 9.844214916229248047e-01 -9.956964850425720215e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.803930044174194336e-01 9.997094869613647461e-01 -9.872185587882995605e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -5.468426346778869629e-01 9.927377700805664062e-01 -9.927378296852111816e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.803930044174194336e-01 9.997094869613647461e-01 -9.872185587882995605e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -5.468426346778869629e-01 9.927377700805664062e-01 -9.927378296852111816e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.803930044174194336e-01 9.997094869613647461e-01 -9.872185587882995605e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -5.468426346778869629e-01 9.927377700805664062e-01 -9.927378296852111816e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.857661724090576172e-01 -9.773421287536621094e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
